"","year","FIPS","state","killed_males","killed_females","killed_race_A","killed_race_B","killed_race_H","killed_race_N","killed_race_O","killed_race_W","killed_race_NA","killed_armed_blank","killed_armed_undetermined","killed_armed_yes","killed_armed_no","killed_signs_of_mental_illness_yes","killed_signs_of_mental_illness_no","killed_threat_level_attack","killed_threat_level_other","killed_threat_level_undetermined","killed_flee_blank","killed_flee_car","killed_flee_foot","killed_flee_other","killed_flee_no","body_camera_yes","body_camera_no","shootings_total"
"215","2015","25023","MA",1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,1
"216","2015","25025","MA",3,0,0,2,1,0,0,0,0,0,0,3,0,1,2,1,2,0,0,0,1,0,2,0,3,3
"217","2015","25027","MA",1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,1
"218","2015","26017","MI",1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1
"219","2015","26021","MI",1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1
"220","2015","26045","MI",2,0,0,0,0,0,0,2,0,0,0,1,1,0,2,2,0,0,0,0,0,0,2,1,1,2
"221","2015","26051","MI",1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1
"222","2015","26065","MI",1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1
"223","2015","26077","MI",1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,1
"224","2015","26081","MI",2,0,0,0,0,0,0,2,0,0,0,2,0,2,0,2,0,0,0,0,0,0,2,0,2,2
"225","2015","26117","MI",1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1
"226","2015","26125","MI",1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,1
"227","2015","26133","MI",1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,1
"228","2015","26163","MI",4,0,0,3,0,0,0,1,0,0,0,3,1,2,2,2,2,0,0,0,0,0,4,0,4,4
"229","2015","27003","MN",2,0,0,1,0,0,0,1,0,1,0,1,0,0,2,1,1,0,0,1,0,0,1,0,2,2
"230","2015","27053","MN",4,0,0,1,0,0,0,3,0,0,0,2,2,3,1,3,0,1,0,0,0,0,4,0,4,4
"231","2015","27061","MN",1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1
"232","2015","27065","MN",1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,1
"233","2015","27085","MN",1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1
"234","2015","27123","MN",3,0,0,1,0,0,1,1,0,1,0,2,0,2,1,2,1,0,0,0,0,0,3,0,3,3
"235","2015","28039","MS",2,0,0,0,0,0,0,2,0,0,1,1,0,0,2,1,0,1,0,1,0,0,1,0,2,2
"236","2015","28047","MS",1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,1
"237","2015","28085","MS",1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1
"238","2015","28087","MS",1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1
"239","2015","28095","MS",1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1
"240","2015","28113","MS",1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,1
"241","2015","28141","MS",1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,1
"242","2015","29019","MO",2,0,0,1,0,0,0,1,0,0,0,2,0,0,2,2,0,0,0,2,0,0,0,1,1,2
"243","2015","29043","MO",0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1
"244","2015","29063","MO",1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1
"245","2015","29071","MO",1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1
"246","2015","29077","MO",3,0,0,0,0,0,0,3,0,0,0,2,1,0,3,2,1,0,0,0,2,0,1,0,3,3
"247","2015","29095","MO",4,0,0,2,0,0,0,2,0,0,0,4,0,1,3,2,2,0,0,1,0,0,3,0,4,4
"248","2015","29101","MO",1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1
"249","2015","29189","MO",3,1,0,2,0,0,0,2,0,0,0,4,0,2,2,3,1,0,0,0,1,0,3,1,3,4
"250","2015","29209","MO",1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1
"251","2015","29510","MO",3,0,0,3,0,0,0,0,0,0,0,2,1,0,3,2,1,0,0,1,1,0,1,0,3,3
"252","2015","30001","MT",1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1
"253","2015","30061","MT",1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1
"254","2015","30111","MT",2,0,0,0,0,0,0,2,0,1,0,1,0,0,2,1,0,1,0,0,1,0,1,0,2,2
"255","2015","31033","NE",1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1
"256","2015","31049","NE",1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1
"257","2015","31055","NE",3,1,0,1,0,0,0,3,0,0,0,3,1,1,3,3,1,0,0,0,0,0,4,0,4,4
"258","2015","31109","NE",2,0,0,0,0,0,0,2,0,0,0,2,0,0,2,2,0,0,1,0,0,0,1,0,2,2
"259","2015","32003","NV",14,2,0,3,3,0,0,8,2,1,0,14,1,6,10,13,3,0,0,2,3,0,11,4,12,16
"260","2015","32005","NV",1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1
"261","2015","32031","NV",1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1
"262","2015","32510","NV",1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1
"263","2015","33009","NH",1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,1
"264","2015","33011","NH",1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,1
"265","2015","33015","NH",1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,1
"266","2015","34001","NJ",1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,1
"267","2015","34003","NJ",3,0,0,1,2,0,0,0,0,0,0,3,0,2,1,0,3,0,0,0,0,0,3,0,3,3
"268","2015","34007","NJ",3,0,0,1,1,0,0,0,1,0,0,3,0,1,2,3,0,0,0,0,0,0,3,0,3,3
"269","2015","34013","NJ",1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1
"270","2015","34021","NJ",1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1
"271","2015","34023","NJ",2,0,0,0,0,0,0,2,0,0,0,2,0,0,2,2,0,0,0,0,0,0,2,0,2,2
"272","2015","34025","NJ",1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1
"273","2015","34029","NJ",2,0,0,0,0,0,0,2,0,0,0,2,0,1,1,2,0,0,0,0,0,0,2,0,2,2
"274","2015","34037","NJ",1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,1
"275","2015","35001","NM",5,0,0,0,4,0,0,1,0,1,0,4,0,0,5,3,1,1,0,1,2,0,2,3,2,5
"276","2015","35005","NM",1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1
"277","2015","35013","NM",1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1
"278","2015","35015","NM",1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1
"279","2015","35025","NM",4,0,0,0,1,0,0,3,0,0,0,4,0,1,3,3,0,1,0,1,0,0,3,0,4,4
"280","2015","35027","NM",2,0,0,0,0,0,0,2,0,0,0,2,0,0,2,1,1,0,0,0,0,0,2,0,2,2
"281","2015","35029","NM",1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1
"282","2015","35049","NM",2,0,0,0,1,0,0,1,0,0,0,2,0,1,1,2,0,0,0,1,1,0,0,0,2,2
"283","2015","35051","NM",1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1
"284","2015","35055","NM",1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,1
"285","2015","35061","NM",1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,1
"286","2015","36001","NY",1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,1
"287","2015","36005","NY",1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1
"288","2015","36027","NY",1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,1
"289","2015","36033","NY",1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,1
"290","2015","36047","NY",2,0,0,1,0,0,0,1,0,0,0,2,0,0,2,2,0,0,0,0,1,0,1,0,2,2
"291","2015","36055","NY",1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,1
"292","2015","36061","NY",1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,1
"293","2015","36073","NY",1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,1
"294","2015","36075","NY",1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,1
"295","2015","36081","NY",1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,1
"296","2015","36085","NY",1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1
"297","2015","36087","NY",1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,1
"298","2015","36089","NY",1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1
"299","2015","36091","NY",1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,1
"300","2015","36103","NY",1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1
"301","2015","36111","NY",1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1
"302","2015","36119","NY",2,0,0,2,0,0,0,0,0,0,0,0,2,0,2,0,2,0,0,0,1,0,1,0,2,2
"303","2015","37007","NC",1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1
"304","2015","37009","NC",1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1
"305","2015","37017","NC",1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,1
"306","2015","37063","NC",1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,1
"307","2015","37065","NC",1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,1
"308","2015","37071","NC",4,1,0,2,0,0,0,3,0,1,0,4,0,1,4,5,0,0,0,1,0,0,4,0,5,5
"309","2015","37085","NC",1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1
"310","2015","37087","NC",1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,1
"311","2015","37113","NC",1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1
"312","2015","37119","NC",0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,1
"313","2015","37147","NC",1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1
"314","2015","37151","NC",1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1
"315","2015","37163","NC",1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,1
"316","2015","37169","NC",1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,1
"317","2015","37175","NC",1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1
"318","2015","37183","NC",2,0,0,0,0,0,0,2,0,0,0,2,0,0,2,1,1,0,0,1,0,0,1,0,2,2
"319","2015","37193","NC",1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,1
"320","2015","38005","ND",1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1
"321","2015","39035","OH",5,0,0,4,0,0,0,1,0,0,0,4,1,1,4,5,0,0,0,1,0,0,4,1,4,5
"322","2015","39049","OH",6,0,0,4,0,0,0,2,0,0,0,6,0,1,5,4,2,0,0,0,0,0,6,0,6,6
"323","2015","39061","OH",3,0,0,3,0,0,0,0,0,0,0,2,1,1,2,2,1,0,0,1,0,0,2,1,2,3
"324","2015","39063","OH",1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,1
"325","2015","39095","OH",1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,1
"326","2015","39107","OH",1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1
"327","2015","39113","OH",1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1
"328","2015","39119","OH",1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,1
"329","2015","39131","OH",1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1
"330","2015","39133","OH",1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,1
"331","2015","39139","OH",1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1
"332","2015","39153","OH",4,0,0,0,0,0,1,3,0,0,0,2,2,1,3,1,2,1,0,0,0,1,3,0,4,4
"333","2015","39155","OH",1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1
"334","2015","39167","OH",1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,1
"335","2015","39173","OH",0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,1
"336","2015","40001","OK",1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,1
"337","2015","40013","OK",1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,1
"338","2015","40019","OK",2,0,0,0,0,0,0,2,0,0,0,2,0,1,1,2,0,0,0,0,0,0,2,0,2,2
"339","2015","40021","OK",1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,1
"340","2015","40023","OK",1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1
"341","2015","40029","OK",1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1
"342","2015","40031","OK",1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1
"343","2015","40037","OK",1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1
"344","2015","40051","OK",1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,1
"345","2015","40083","OK",1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1
"346","2015","40097","OK",1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,1
"347","2015","40101","OK",2,0,0,1,0,0,0,1,0,0,0,2,0,0,2,2,0,0,0,0,2,0,0,1,1,2
"348","2015","40109","OK",9,0,0,5,1,0,0,3,0,1,0,8,0,2,7,6,3,0,0,1,1,1,6,0,9,9
"349","2015","40111","OK",1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1
"350","2015","40113","OK",1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,1
"351","2015","40115","OK",1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,1
"352","2015","40119","OK",2,0,0,0,0,0,0,2,0,0,0,1,1,0,2,1,1,0,0,0,1,0,1,0,2,2
"353","2015","40121","OK",1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,1
"354","2015","40125","OK",1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,1
"355","2015","40143","OK",2,0,0,1,0,0,0,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,2,1,1,2
"356","2015","41005","OR",1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,1
"357","2015","41029","OR",2,0,0,0,0,0,0,1,1,0,0,2,0,2,0,2,0,0,0,0,0,0,2,0,2,2
"358","2015","41033","OR",2,0,0,0,0,0,0,2,0,0,0,2,0,0,2,2,0,0,0,1,0,0,1,0,2,2
"359","2015","41039","OR",1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,1
"360","2015","41047","OR",2,0,0,0,0,0,0,2,0,0,0,2,0,0,2,2,0,0,0,1,0,0,1,0,2,2
"361","2015","41051","OR",3,0,0,0,0,0,0,3,0,0,0,3,0,2,1,2,1,0,0,0,1,0,2,0,3,3
"362","2015","41067","OR",2,1,0,0,0,0,0,3,0,0,0,3,0,1,2,2,1,0,0,0,0,0,3,0,3,3
"363","2015","41071","OR",1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1
"364","2015","42001","PA",1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,1
"365","2015","42003","PA",3,0,0,3,0,0,0,0,0,0,0,3,0,0,3,3,0,0,0,1,0,0,2,0,3,3
"366","2015","42011","PA",1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,1
"367","2015","42029","PA",1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1
"368","2015","42043","PA",1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,1
"369","2015","42045","PA",1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1
"370","2015","42071","PA",1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1
"371","2015","42075","PA",1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,1
"372","2015","42077","PA",1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,1
"373","2015","42079","PA",1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,1
"374","2015","42089","PA",1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,1
"375","2015","42101","PA",2,0,0,2,0,0,0,0,0,0,0,2,0,0,2,2,0,0,0,0,0,0,2,0,2,2
"376","2015","42111","PA",1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1
"377","2015","42127","PA",1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,1
"378","2015","42133","PA",1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,1
"379","2015","45003","SC",1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1
"380","2015","45015","SC",0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,1
"381","2015","45019","SC",3,0,0,2,0,0,0,1,0,0,0,2,1,0,3,2,1,0,0,0,1,0,2,0,3,3
"382","2015","45035","SC",1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,1
"383","2015","45041","SC",1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,1
"384","2015","45045","SC",3,0,0,2,0,0,0,1,0,0,0,3,0,0,3,3,0,0,0,0,0,0,3,0,3,3
"385","2015","45051","SC",1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1
"386","2015","45057","SC",1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1
"387","2015","45063","SC",3,0,0,1,0,0,0,2,0,0,0,3,0,1,2,2,1,0,0,0,0,0,3,0,3,3
"388","2015","45073","SC",1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1
"389","2015","45083","SC",3,0,0,2,0,0,0,1,0,1,0,2,0,0,3,3,0,0,0,1,0,0,2,0,3,3
"390","2015","46035","SD",1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,1
"391","2015","46081","SD",1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,1
"392","2015","46103","SD",1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1
"393","2015","47003","TN",1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,1
"394","2015","47017","TN",1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1
"395","2015","47037","TN",3,0,0,0,1,0,0,2,0,0,0,3,0,2,1,3,0,0,0,0,0,0,3,0,3,3
"396","2015","47043","TN",1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1
"397","2015","47053","TN",2,0,0,0,0,0,0,2,0,0,1,1,0,0,2,1,0,1,0,0,0,0,2,0,2,2
"398","2015","47063","TN",1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1
"399","2015","47065","TN",2,0,0,1,0,0,1,0,0,0,0,2,0,1,1,2,0,0,0,0,0,0,2,0,2,2
"400","2015","47093","TN",2,0,0,0,0,0,0,2,0,1,0,1,0,0,2,2,0,0,0,1,0,0,1,0,2,2
"401","2015","47101","TN",1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1
"402","2015","47119","TN",1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,1
"403","2015","47157","TN",4,0,0,3,0,0,0,1,0,0,0,3,1,1,3,3,1,0,0,0,1,0,3,0,4,4
"404","2015","47165","TN",1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,1
"405","2015","48001","TX",1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,1
"406","2015","48013","TX",1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,1
"407","2015","48029","TX",7,0,0,0,5,0,0,2,0,0,1,6,0,3,4,3,3,1,0,1,1,0,5,0,7,7
"408","2015","48039","TX",3,0,0,1,0,0,0,2,0,0,0,3,0,0,3,3,0,0,0,1,0,0,2,0,3,3
"409","2015","48061","TX",1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1
"410","2015","48085","TX",1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1
"411","2015","48113","TX",11,0,0,4,2,0,1,4,0,0,1,10,0,2,9,9,1,1,0,1,2,0,8,0,11,11
"412","2015","48121","TX",2,0,0,0,1,0,0,1,0,0,0,2,0,1,1,1,1,0,0,0,0,0,2,0,2,2
"413","2015","48135","TX",2,0,0,0,1,0,0,1,0,0,0,2,0,0,2,1,1,0,0,1,0,0,1,0,2,2
"414","2015","48139","TX",1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,1
"415","2015","48141","TX",4,0,0,1,3,0,0,0,0,0,0,4,0,1,3,2,1,1,0,1,0,0,3,0,4,4
"416","2015","48157","TX",2,0,0,1,0,0,0,1,0,0,0,2,0,0,2,2,0,0,0,0,0,0,2,0,2,2
"417","2015","48183","TX",1,1,0,0,0,0,0,2,0,0,0,2,0,1,1,1,1,0,0,0,0,0,2,0,2,2
"418","2015","48201","TX",16,0,1,7,4,0,0,4,0,2,0,13,1,3,13,10,6,0,0,6,1,0,9,0,16,16
"419","2015","48215","TX",2,0,0,0,2,0,0,0,0,0,0,2,0,1,1,1,1,0,0,0,0,0,2,0,2,2
"420","2015","48219","TX",1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,1
"421","2015","48229","TX",1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,1
"422","2015","48245","TX",1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,1
"423","2015","48259","TX",1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1
"424","2015","48265","TX",1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1
"425","2015","48277","TX",1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,1
"426","2015","48289","TX",1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1
"427","2015","48305","TX",1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1
"428","2015","48309","TX",2,0,0,1,0,0,0,1,0,0,0,2,0,0,2,1,1,0,0,1,0,0,1,0,2,2
